"year","iso","rgdpbarro","rgdp","loans1","bassets2","govass","narrowm","money","gdp","iy","cpi","pop","stir","ltrate","crisisST","stocks","dlloans","dlnm","dlm","dlpc","dlloansgdp","dlloansmoney","dlloansr","dlnmr","dlmr","dlloansr.lag1","dlloansr.lag2","dlloansr.lag3","dlloansr.lag4","dlloansr.lag5","dlnmr.lag1","dlnmr.lag2","dlnmr.lag3","dlnmr.lag4","dlnmr.lag5","dlmr.lag1","dlmr.lag2","dlmr.lag3","dlmr.lag4","dlmr.lag5","dlloansgdp.lag1","dlloansgdp.lag2","dlloansgdp.lag3","dlloansgdp.lag4","dlloansgdp.lag5","dlloansmoney.lag1","dlloansmoney.lag2","dlloansmoney.lag3","dlloansmoney.lag4","dlloansmoney.lag5"
1978,"CAN",63.7944755554199,15680.2001953125,78.951301574707,122.127998352051,23.9309997558594,74.1470031738281,105.110000610352,244.876998901367,0.222883298993111,46.7381706237793,24036.30078125,0.0883300006389618,0.0967999994754791,0,1309.98999023438,0.119265173128206,0.0958497962988147,0.130993047756451,0.0853777978993584,0.0165496886522991,-0.0117278746282448,0.033887375228848,0.0104719983994563,0.045615249857093,0.0555714171180548,0.10296370105935,0.057370543990209,0.0849893026494688,0.16733944207959,0.0635774091992904,0.00934598188742175,0.116987990130026,-0.0205278797364676,0.0262400847660431,0.0483878455479174,0.0717753856778223,0.0477536569321422,0.0492235998084887,0.098950346468607,0.0326962493105225,0.0339474970352669,0.0403717799697303,0.0104019535483157,0.0809151083410458,0.00718357157013721,0.0311883153815276,0.00961688705806679,0.0357657028409803,0.0683890956109832
1979,"CAN",65.7878036499023,16170.150390625,98.6012420654297,147.574005126953,24.0400009155273,82.8010025024414,124.444999694824,279.576995849609,0.226896300911903,51.0121612548828,24276.900390625,0.120710000395775,0.113200001418591,0,1813.169921875,0.222252631912542,0.110390516795323,0.168856422134324,0.0875028713457886,0.089730939330914,0.0533962097782177,0.134749760566753,0.0228876454495341,0.0813535507885352,0.033887375228848,0.0555714171180548,0.10296370105935,0.057370543990209,0.0849893026494688,0.0104719983994563,0.0635774091992904,0.00934598188742175,0.116987990130026,-0.0205278797364676,0.045615249857093,0.0483878455479174,0.0717753856778223,0.0477536569321422,0.0492235998084887,0.0165496886522991,0.0326962493105225,0.0339474970352669,0.0403717799697303,0.0104019535483157,-0.0117278746282448,0.00718357157013721,0.0311883153815276,0.00961688705806679,0.0357657028409803
1980,"CAN",65.810432434082,16175.7099609375,117.072601318359,171.296005249023,26.7360000610352,100.378997802734,146.326995849609,314.390014648438,0.229930996894836,56.2067794799805,24593.30078125,0.13154000043869,0.1266999989748,0,2268.69995117188,0.171710407899113,0.19251283130829,0.161979966148033,0.0969733206643397,0.0543538396313505,0.00973044175108018,0.074737087234773,0.0955395106439507,0.0650066454836935,0.134749760566753,0.033887375228848,0.0555714171180548,0.10296370105935,0.057370543990209,0.0228876454495341,0.0104719983994563,0.0635774091992904,0.00934598188742175,0.116987990130026,0.0813535507885352,0.045615249857093,0.0483878455479174,0.0717753856778223,0.0477536569321422,0.089730939330914,0.0165496886522991,0.0326962493105225,0.0339474970352669,0.0403717799697303,0.0533962097782177,-0.0117278746282448,0.00718357157013721,0.0311883153815276,0.00961688705806679
1981,"CAN",67.0177230834961,16472.44921875,156.968994140625,202.354995727539,34.3660011291504,103.916999816895,161.962005615234,360.471008300781,0.238906905055046,63.2114906311035,24900,0.183329999446869,0.152700006961823,0,1954.23999023438,0.293254029853688,0.034639501679715,0.10151795956146,0.11744871746932,0.156476797191518,0.191736070292227,0.175805312384368,-0.082809215789605,-0.01593075790786,0.074737087234773,0.134749760566753,0.033887375228848,0.0555714171180548,0.10296370105935,0.0955395106439507,0.0228876454495341,0.0104719983994563,0.0635774091992904,0.00934598188742175,0.0650066454836935,0.0813535507885352,0.045615249857093,0.0483878455479174,0.0717753856778223,0.0543538396313505,0.089730939330914,0.0165496886522991,0.0326962493105225,0.0339474970352669,0.00973044175108018,0.0533962097782177,-0.0117278746282448,0.00718357157013721,0.0311883153815276
1982,"CAN",64.1980895996094,15779.41015625,157.102996826172,212.572006225586,37.7280006408691,115.473999023438,173.811996459961,379.859008789062,0.214097902178764,70.0404586791992,25201.900390625,0.141499996185303,0.116899996995926,0,1958.07995605469,0.00085332469963717,0.105452886115758,0.0706124604740479,0.102586957804043,-0.0515352969810439,-0.0697591357744104,-0.101733633104406,0.00286592831171539,-0.0319744973299949,0.175805312384368,0.074737087234773,0.134749760566753,0.033887375228848,0.0555714171180548,-0.082809215789605,0.0955395106439507,0.0228876454495341,0.0104719983994563,0.0635774091992904,-0.01593075790786,0.0650066454836935,0.0813535507885352,0.045615249857093,0.0483878455479174,0.156476797191518,0.0543538396313505,0.089730939330914,0.0165496886522991,0.0326962493105225,0.191736070292227,0.00973044175108018,0.0533962097782177,-0.0117278746282448,0.00718357157013721
1983,"CAN",65.4064559936523,16076.41015625,151.582000732422,211.88200378418,40.6980018615723,126.908996582031,183.856002807617,411.385986328125,0.197447195649147,74.1141204833984,25456.30078125,0.094539999961853,0.120200000703335,0,2552.39990234375,-0.0357748835126497,0.0944248793197842,0.056178622826101,0.0565330177637469,-0.115506642408307,-0.0919535063387503,-0.0923079012763965,0.0378918615560373,-0.000354394937645885,-0.101733633104406,0.175805312384368,0.074737087234773,0.134749760566753,0.033887375228848,0.00286592831171539,-0.082809215789605,0.0955395106439507,0.0228876454495341,0.0104719983994563,-0.0319744973299949,-0.01593075790786,0.0650066454836935,0.0813535507885352,0.045615249857093,-0.0515352969810439,0.156476797191518,0.0543538396313505,0.089730939330914,0.0165496886522991,-0.0697591357744104,0.191736070292227,0.00973044175108018,0.0533962097782177,-0.0117278746282448
1984,"CAN",68.4961013793945,16835.8203125,162.677001953125,222.755004882812,39.4949989318848,131.059005737305,198.865997314453,449.582000732422,0.188394993543625,77.3298034667969,25701.80078125,0.111879996955395,0.116599999368191,0,2400.32983398438,0.0706399142822454,0.0321773800067815,0.0784783597867289,0.0424733631527792,-0.0181464362725738,-0.00783844550448307,0.0281665511294662,-0.0102959831459977,0.0360049966339497,-0.0923079012763965,-0.101733633104406,0.175805312384368,0.074737087234773,0.134749760566753,0.0378918615560373,0.00286592831171539,-0.082809215789605,0.0955395106439507,0.0228876454495341,-0.000354394937645885,-0.0319744973299949,-0.01593075790786,0.0650066454836935,0.0813535507885352,-0.115506642408307,-0.0515352969810439,0.156476797191518,0.0543538396313505,0.089730939330914,-0.0919535063387503,-0.0697591357744104,0.191736070292227,0.00973044175108018,0.0533962097782177
1985,"CAN",71.5321807861328,17582.0703125,175.361999511719,241.751007080078,39.8610000610352,146.182998657227,219.888000488281,485.713989257812,0.193937197327614,80.3850479125977,25941.599609375,0.0955799967050552,0.100599996745586,0,2900.59985351562,0.0750857542559302,0.109211605033755,0.10048711046034,0.0387487505232373,-0.00221593312129609,-0.0254013562044105,0.0363370037326929,0.0704628545105175,0.0617383599371024,0.0281665511294662,-0.0923079012763965,-0.101733633104406,0.175805312384368,0.074737087234773,-0.0102959831459977,0.0378918615560373,0.00286592831171539,-0.082809215789605,0.0955395106439507,0.0360049966339497,-0.000354394937645885,-0.0319744973299949,-0.01593075790786,0.0650066454836935,-0.0181464362725738,-0.115506642408307,-0.0515352969810439,0.156476797191518,0.0543538396313505,-0.00783844550448307,-0.0919535063387503,-0.0697591357744104,0.191736070292227,0.00973044175108018
1986,"CAN",72.6714935302734,17862.099609375,181.835006713867,260.6669921875,45.4150009155273,165.156997680664,244.897003173828,512.541015625,0.198149994015694,83.7402267456055,26203.80078125,0.0915800034999847,0.0922999978065491,0,3066.19995117188,0.0362473133690209,0.122037270305881,0.107719398911937,0.0408912806670791,-0.0175134737318881,-0.0714720855429152,-0.00464396729805827,0.0811459896388014,0.0668281182448576,0.0363370037326929,0.0281665511294662,-0.0923079012763965,-0.101733633104406,0.175805312384368,0.0704628545105175,-0.0102959831459977,0.0378918615560373,0.00286592831171539,-0.082809215789605,0.0617383599371024,0.0360049966339497,-0.000354394937645885,-0.0319744973299949,-0.01593075790786,-0.00221593312129609,-0.0181464362725738,-0.115506642408307,-0.0515352969810439,0.156476797191518,-0.0254013562044105,-0.00783844550448307,-0.0919535063387503,-0.0697591357744104,0.191736070292227
1987,"CAN",74.6489791870117,18348.150390625,208.376998901367,294.493988037109,43.3339996337891,177.606994628906,266.023986816406,558.948974609375,0.208815097808838,87.3953704833984,26549.69921875,0.0837500020861626,0.103399999439716,0,3160.05004882812,0.136249214444244,0.0726766913490113,0.0827487537725924,0.0427228436402087,0.0495717635220561,0.0535004606716518,0.0935263708040353,0.0299538477088026,0.0400259101323837,-0.00464396729805827,0.0363370037326929,0.0281665511294662,-0.0923079012763965,-0.101733633104406,0.0811459896388014,0.0704628545105175,-0.0102959831459977,0.0378918615560373,0.00286592831171539,0.0668281182448576,0.0617383599371024,0.0360049966339497,-0.000354394937645885,-0.0319744973299949,-0.0175134737318881,-0.00221593312129609,-0.0181464362725738,-0.115506642408307,-0.0515352969810439,-0.0714720855429152,-0.0254013562044105,-0.00783844550448307,-0.0919535063387503,-0.0697591357744104
1988,"CAN",77.2728271484375,18993.080078125,236.171997070312,339.117004394531,51.5439987182617,196.916000366211,300.226989746094,613.093994140625,0.216590002179146,90.911003112793,26894.80078125,0.096670001745224,0.10360000282526,0,3389.98999023438,0.125211406891463,0.103204029771733,0.120952340323512,0.0394387282422066,0.0327513372798097,0.00425906656795103,0.0857726786492563,0.0637653015295268,0.0815136120813049,0.0935263708040353,-0.00464396729805827,0.0363370037326929,0.0281665511294662,-0.0923079012763965,0.0299538477088026,0.0811459896388014,0.0704628545105175,-0.0102959831459977,0.0378918615560373,0.0400259101323837,0.0668281182448576,0.0617383599371024,0.0360049966339497,-0.000354394937645885,0.0495717635220561,-0.0175134737318881,-0.00221593312129609,-0.0181464362725738,-0.115506642408307,0.0535004606716518,-0.0714720855429152,-0.0254013562044105,-0.00783844550448307,-0.0919535063387503
1989,"CAN",77.7423706054688,19108.490234375,269.299011230469,378.444000244141,53.7150001525879,219.300003051758,342.841003417969,657.72802734375,0.222091794013977,95.4520111083984,27379.30078125,0.122120000422001,0.096900001168251,0,3969.78979492188,0.13126198745799,0.107663425613711,0.132727971767354,0.0487425795044913,0.0609887327142874,-0.00146598430936337,0.082519407953499,0.0589208461092197,0.0839853922628624,0.0857726786492563,0.0935263708040353,-0.00464396729805827,0.0363370037326929,0.0281665511294662,0.0637653015295268,0.0299538477088026,0.0811459896388014,0.0704628545105175,-0.0102959831459977,0.0815136120813049,0.0400259101323837,0.0668281182448576,0.0617383599371024,0.0360049966339497,0.0327513372798097,0.0495717635220561,-0.0175134737318881,-0.00221593312129609,-0.0181464362725738,0.00425906656795103,0.0535004606716518,-0.0714720855429152,-0.0254013562044105,-0.00783844550448307
1990,"CAN",76.7818069458008,18872.390625,290.813995361328,408.700988769531,61.1580009460449,226.022994995117,370.914001464844,679.921020507812,0.207929998636246,100,27790.599609375,0.1302600055933,0.105099998414516,0,3256.75,0.0768615434211197,0.0301960725225916,0.0787034409471694,0.0465465662803277,0.0436764118841567,-0.00184189752604971,0.030314977140792,-0.0163504937577361,0.0321568746668417,0.082519407953499,0.0857726786492563,0.0935263708040353,-0.00464396729805827,0.0363370037326929,0.0589208461092197,0.0637653015295268,0.0299538477088026,0.0811459896388014,0.0704628545105175,0.0839853922628624,0.0815136120813049,0.0400259101323837,0.0668281182448576,0.0617383599371024,0.0609887327142874,0.0327513372798097,0.0495717635220561,-0.0175134737318881,-0.00221593312129609,-0.00146598430936337,0.00425906656795103,0.0535004606716518,-0.0714720855429152,-0.0254013562044105
1991,"CAN",74.2707214355469,18255.1796875,305.813995361328,435.028991699219,81.0579986572266,229.936996459961,388.144989013672,685.367004394531,0.196112498641014,105.615196228027,28117.599609375,0.0891200006008148,0.089699998497963,0,3512.35986328125,0.0502931872317918,0.0171686011006571,0.045408719090438,0.0546320786054304,0.0423153647184643,0.00488446814135374,-0.00433889137363863,-0.0374634775047733,-0.00922335951499242,0.030314977140792,0.082519407953499,0.0857726786492563,0.0935263708040353,-0.00464396729805827,-0.0163504937577361,0.0589208461092197,0.0637653015295268,0.0299538477088026,0.0811459896388014,0.0321568746668417,0.0839853922628624,0.0815136120813049,0.0400259101323837,0.0668281182448576,0.0436764118841567,0.0609887327142874,0.0327513372798097,0.0495717635220561,-0.0175134737318881,-0.00184189752604971,-0.00146598430936337,0.00425906656795103,0.0535004606716518,-0.0714720855429152
1992,"CAN",73.8538055419922,18139.0390625,323.996002197266,453.975006103516,94.2600021362305,227.119995117188,401.162994384766,700.47998046875,0.187344402074814,107.205596923828,28545,0.0673699975013733,0.0854000002145767,0,3350.43994140625,0.0577541179835634,-0.0123268522971021,0.0329888616614609,0.0149461927906156,0.035942799157666,0.0247652563221023,0.0428079251929478,-0.0272730450877177,0.0180426688708453,-0.00433889137363863,0.030314977140792,0.082519407953499,0.0857726786492563,0.0935263708040353,-0.0374634775047733,-0.0163504937577361,0.0589208461092197,0.0637653015295268,0.0299538477088026,-0.00922335951499242,0.0321568746668417,0.0839853922628624,0.0815136120813049,0.0400259101323837,0.0423153647184643,0.0436764118841567,0.0609887327142874,0.0327513372798097,0.0495717635220561,0.00488446814135374,-0.00184189752604971,-0.00146598430936337,0.00425906656795103,0.0535004606716518
1993,"CAN",74.547721862793,18302.7890625,357.877990722656,521.867980957031,109.803001403809,232.031997680664,411.997009277344,727.184020996094,0.180248692631721,109.179702758789,28953,0.0497400015592575,0.0711999982595444,0,4321.4296875,0.0994609434562932,0.0213967925275291,0.0266482757800572,0.0182467164780329,0.062047160613977,0.0728126676762367,0.0812142269782603,0.00315007604949624,0.00840155930202435,0.0428079251929478,-0.00433889137363863,0.030314977140792,0.082519407953499,0.0857726786492563,-0.0272730450877177,-0.0374634775047733,-0.0163504937577361,0.0589208461092197,0.0637653015295268,0.0180426688708453,-0.00922335951499242,0.0321568746668417,0.0839853922628624,0.0815136120813049,0.035942799157666,0.0423153647184643,0.0436764118841567,0.0609887327142874,0.0327513372798097,0.0247652563221023,0.00488446814135374,-0.00184189752604971,-0.00146598430936337,0.00425906656795103
1994,"CAN",77.2209396362305,18935.98046875,393.06298828125,572.666015625,119.827003479004,225.552993774414,422.56298828125,770.872985839844,0.188040003180504,109.38200378418,29331,0.0565799996256828,0.0916000008583069,0,4213.60986328125,0.0937777542761511,-0.0283201462086886,0.0253224300869537,0.00185120336369504,0.0354337030853488,0.0684553241891972,0.0919265509124561,-0.0301713495723837,0.0234712267232586,0.0812142269782603,0.0428079251929478,-0.00433889137363863,0.030314977140792,0.082519407953499,0.00315007604949624,-0.0272730450877177,-0.0374634775047733,-0.0163504937577361,0.0589208461092197,0.00840155930202435,0.0180426688708453,-0.00922335951499242,0.0321568746668417,0.0839853922628624,0.062047160613977,0.035942799157666,0.0423153647184643,0.0436764118841567,0.0609887327142874,0.0728126676762367,0.0247652563221023,0.00488446814135374,-0.00184189752604971,-0.00146598430936337
1995,"CAN",78.4145965576172,19226.98046875,417.946990966797,610.510986328125,127.541999816895,227.227005004883,441.389007568359,810.426025390625,0.17644789814949,111.753601074219,29691,0.0721800029277802,0.0753000006079674,0,4713.52978515625,0.0613847340627167,0.00739440285566761,0.043588069577396,0.0214500801264146,0.0113482878758522,0.0177966644853203,0.0399346539363021,-0.014055677270747,0.0221379894509814,0.0919265509124561,0.0812142269782603,0.0428079251929478,-0.00433889137363863,0.030314977140792,-0.0301713495723837,0.00315007604949624,-0.0272730450877177,-0.0374634775047733,-0.0163504937577361,0.0234712267232586,0.00840155930202435,0.0180426688708453,-0.00922335951499242,0.0321568746668417,0.0354337030853488,0.062047160613977,0.035942799157666,0.0423153647184643,0.0436764118841567,0.0684553241891972,0.0728126676762367,0.0247652563221023,0.00488446814135374,-0.00184189752604971
1996,"CAN",78.7094268798828,19318.580078125,468.016998291016,683.200988769531,125.119003295898,242.061004638672,448.192993164062,836.864013671875,0.179166495800018,113.497497558594,30026,0.0434800013899803,0.0680999979376793,0,5927.02978515625,0.113150007778661,0.0632402398318961,0.0152973380130232,0.0154843313842123,0.0810484858918072,0.0978526697656385,0.097665676394449,0.0477559084476837,-0.000186993371189104,0.0399346539363021,0.0919265509124561,0.0812142269782603,0.0428079251929478,-0.00433889137363863,-0.014055677270747,-0.0301713495723837,0.00315007604949624,-0.0272730450877177,-0.0374634775047733,0.0221379894509814,0.0234712267232586,0.00840155930202435,0.0180426688708453,-0.00922335951499242,0.0113482878758522,0.0354337030853488,0.062047160613977,0.035942799157666,0.0423153647184643,0.0177966644853203,0.0684553241891972,0.0728126676762367,0.0247652563221023,0.00488446814135374
